"id","strat_name"
85289,"Davey Creek Granite"
85290,"Dawson Hill"
85291,"Dead Cattle Gully Ignimbrite"
85292,"Deadman Granite"
85293,"Deep Water Creek Granophyre"
85294,"Delaney Mudstone"
85295,"Delatite"
85296,"Dhalinybuy Granite"
85297,"Dhunganda"
85298,"Dhupuwamirri"
85299,"Dillinger Monzogranite"
85300,"Dillons Knob Granite"
85301,"Dingo Hill Lava"
85302,"Dinner Hill Gap Lava"
85303,"Dirnaseer Gabbro"
85304,"Donydji"
85305,"Doonarlik Ignimbrite"
85306,"Douglas Ignimbrite"
85307,"Doyle Gully Ignimbrite"
85308,"Dramoore Granodiorite"
85309,"Drimmie Head Granite"
85310,"Duck Granodiorite"
85311,"Dundonnell Granite"
85312,"Dunneworthy Granodiorite"
85313,"Earlscliffe Dacite"
85314,"Easter Granodiorite"
85315,"Eastman Granite"
85316,"Eighty Mile Beach Coquina"
85317,"Elbow Creek Granodiorite"
85318,"Election Granite"
85319,"Ellenborough Volcanics"
85320,"Ellimeek Volcanics"
85321,"Elmhurst Granite"
85322,"Erringkarri Rhyolite"
85323,"Esaw Monzogranite"
85324,"Ethel Creek Granite"
85325,"Eureka Dolerite"
85326,"Farmborough Claystone"
85327,"Federal Dolerite"
85328,"Fermoy Volcanics"
85329,"Fingoon Quartzite"
85330,"Fish Creek Granite"
85331,"Fisherman Rhyolite"
85332,"Five Hundred Acre Granodiorite"
85333,"Flint Hill Chert"
85334,"Frogs Hollow Granodiorite"
85335,"Frying Pan Creek Ignimbrite"
85336,"Gadabara Volcanics"
85337,"Galvalley Monzogranite"
85338,"Garland Granodiorite"
85339,"Garthalala Granite"
85340,"Gavin Rhyolite"
85341,"Gibbs Granite"
85342,"Gidginbung Volcanics"
85343,"Glen Ayr Syenite"
85344,"Glen Helen Metamorphics"
85345,"Glen Shiel Ignimbrite"
85346,"Glenroy Mill Granodiorite"
85347,"Gnangara Sand"
85348,"Gnewing Granodiorite"
85349,"Gobongo Metamorphics"
85350,"Goolha-Goolha Schist"
85351,"Gordon Creek Ignimbrite"
85352,"Gove Sandstone"
85353,"Green Point"
85354,"Greenbah"
85355,"Greenways"
85356,"Gresham Granite"
85357,"Grimpy Monzogranite"
85358,"Grindall"
85359,"Grogan Volcanics"
85360,"Gunanya Sandstone"
85361,"Gunningrah Tonalite"
85362,"Gypsy Pocket Granodiorite"
85363,"Halpin Granite"
85364,"Handford Creek"
85365,"Hangmans Creek Granodiorite"
85366,"Hardwicke Creek Rhyolite"
85367,"Henley Sandstone"
85368,"Hesket Ignimbrite"
85369,"Hickman Creek Granite"
85370,"Highton Volcanics"
85371,"Hiker Granodiorite"
85372,"Hogg Granodiorite"
85373,"Hopscotch Rhyolite"
85374,"Hyde Creek Granodiorite"
85375,"Hyndmans Creek"
85376,"Illabo"
85377,"Illyabba Metamorphics"
85378,"Indicator Granite"
85379,"Ingleby Granite"
85380,"Inkerman Metamorphics"
85381,"Jacks Granite"
85382,"Jalma"
85383,"James Creek Granite"
85384,"Jamtin Rhyolite"
85385,"Jellung Ignimbrite"
85386,"Jigaimara"
85387,"Jumna Granite"
85388,"Jumping Creek Granodiorite"
85389,"Junalki"
85390,"Junda Microgranite"
85391,"Junee Reefs Granite"
85392,"Junevale Granite"
85393,"Kardinya Shale"
85394,"Kariboe Layered Gabbro"
85395,"Karlaya Limestone"
85396,"Kazput"
85397,"Keppel Creek"
85398,"Kerillon Tuff"
85399,"Kettle Conglomerate"
85400,"Killara"
85401,"Kindee Conglomerate"
85402,"King Junction Granite"
85403,"Kokojelandji Schist"
85404,"Koolbye"
85405,"Koondooloo Monzogranite"
85406,"Koonenberry"
85407,"Koorboora Granite"
85408,"Kudata Dolomite"
85409,"Kunian Sandstone"
85410,"Lags Microgranite"
85411,"Lakelands Flat Andesite Breccia"
85412,"Lappa Rhyolite"
85413,"Larramore Metabasalt"
85414,"Larry"
85415,"Lass O'Gowrie Granite"
85416,"Latram Granite"
85417,"Lazarini Siltstone"
85418,"Lexton Granodiorite"
85419,"Licola Volcanics"
85420,"Littlers Pegmatite"
85421,"Loadstone Monzogranite"
85422,"Lochs Gneiss"
85423,"Long Gully Granite"
85424,"Lookout Top Ignimbrite"
85425,"Lovely Hill Schist"
85426,"Lucy Granite"
85427,"Lumma Rhyolite"
85428,"Mad Gap Monzogranite"
85429,"Maidjunga"
85430,"Malabena Sandstone"
85431,"Malcolm Creek Hyaloclastite"
85432,"Mandurama Ponds Granodiorite"
85433,"Manfred Sandstone"
85434,"Mariginiup"
85435,"McCabes Granite"
85436,"McDonald Granite Porphyry"
85437,"McIlwraith Granite"
85438,"McRaes Ignimbrite"
85439,"Middledale Gabbroic Diorite"
85440,"Mila Granodiorite"
85441,"Milky Creek Ignimbrite"
85442,"Milky Granodiorite"
85443,"Milyakburra"
85444,"Minnamoolka Granite"
85445,"Minnemore Granodiorite"
85446,"Mistake Granodiorite"
85447,"Mistico"
85448,"Molly Darling Granodiorite"
85449,"Molybdenite Creek Granite"
85450,"Montagu Dacite"
85451,"Mooloogool"
85452,"Moomowroong Sand"
85453,"Moores Ford Andesite"
85454,"Moorilda Monzonite"
85455,"Mooroona Granite"
85456,"Moreenia Adamellite"
85457,"Mossvale Granite"
85458,"Mother Shipton Monzodiorite"
85459,"Mougooderra"
85460,"Mount Aloysius Complex"
85461,"Mount Canton Igneous Complex"
85462,"Mount Cuthbert Granodiorite"
85463,"Mount Durham Tuff"
85464,"Mount Fairbairn Monzogranite"
85465,"Mount Glengalder Granite"
85466,"Mount Grey Granite"
85467,"Mount Lonarch Granite"
85468,"Mount Ryan Quartzite"
85469,"Mountain Chief Andesite"
85470,"Muckaty Sandstone"
85471,"Muirson Rhyolite"
85472,"Mumbilla Granodiorite"
85473,"Munderra Granodiorite"
85474,"Munyarai"
85475,"Murderers Hill Siltstone"
85476,"Murrabrine Quartz Diorite"
85477,"Musical Tonalite"
85478,"Myola Granite"
85479,"Nalbaugh Granodiorite"
85480,"Nambucurra Granodiorite"
85481,"Narana"
85482,"Narooma Chert"
85483,"Nevann Siltstone"
85484,"Neville Granodiorite"
85485,"New Building Granodiorite"
85486,"Newburgh Granodiorite"
85487,"Ngilipitji Conglomerate"
85488,"Northumberland Serpentinite"
85489,"Nostone Creek Granodiorite"
85490,"One Mile Creek Granite"
85491,"Orient Rhyolite"
85492,"Pando"
85493,"Paperbark Granite"
85494,"Pappinbarra"
85495,"Pelican Creek Granite"
85496,"Penny Gneiss"
85497,"Perta Hill Metamorphics"
85498,"Pinchgut Granite"
85499,"Plumb Gully Ignimbrite"
85500,"Poddskles Microgranite"
85501,"Poison Creek Granite"
85502,"Poivre"
85503,"Polar Bear"
85504,"Pooncarie Ironstone"
85505,"Powder Horn Hill Microgranite"
85506,"Poynton"
85507,"Pratt Volcanics"
85508,"Pretty Point Tonalite"
85509,"Prices Cattle Creek Granodiorite"
85510,"Purnim Volcanic"
85511,"Pyrenees"
85512,"Quintoc"
85513,"Race Course Plains Coquina"
85514,"Rackarock Rhyolite"
85515,"Ravelstone"
85516,"Redbank Falls Monzodiorite"
85517,"Redcap Dacite"
85518,"Reddicliffe Granite"
85519,"Redlands Granite"
85520,"Redmine"
85521,"Reedybed Granite"
85522,"Reefton Dolerite"
85523,"Retchford Granite"
85524,"Retire Monzodiorite"
85525,"Revenge"
85526,"Robey Range Granite"
85527,"Rock Hole Rhyolite"
85528,"Rollans Road"
85529,"Rorruwuy Sandstone"
85530,"Rose Bore Granite"
85531,"Ryans Gap Metamorphics"
85532,"Ryeburn Diorite"
85533,"Saint Helena Monzogranite"
85534,"Saint Michael"
85535,"San Sou Monzogranite"
85536,"Sandy Dam Monzogranite"
85537,"Scoop Holes Granodiorite"
85538,"Scopus"
85539,"Scorpion Creek Sandstone"
85540,"Scrufflem Rhyolite"
85541,"Seal Rocks"
85542,"Sentinel Range Igneous Complex"
85543,"Sheepyard Flat Boninite"
85544,"Shillinglaw"
85545,"Shoonta Hill Sand"
85546,"Shortland"
85547,"Shovel Creek Complex"
85548,"Sirdar"
85549,"Snake-Edwards Sandstone"
85550,"Solanum Granodiorite"
85551,"Sorsdal"
85552,"Speares Metamorphics"
85553,"Specimen Hill Gabbroic Diorite"
85554,"Spider Gully Granodiorite"
85555,"Statham Ignimbrite"
85556,"Stone Boat Hill Granite"
85557,"Stones Creek Volcanics"
85558,"Streamville Granodiorite"
85559,"Stringy Road Granodiorite"
85560,"Stuart Pass Dolerite"
85561,"Stuarts Rhyolite"
85562,"Subkin Granodiorite"
85563,"Survey Creek Monzogranite"
85564,"Tailor Creek Tonalite"
85565,"Tanana"
85566,"Tarella Silt"
85567,"Tarlina Sandstone"
85568,"Teizi Anorthosite"
85569,"Temora Volcanics"
85570,"Thanowring Granite"
85571,"Theodolite Rhyolite"
85572,"Ticklehim Rhyolite"
85573,"Timbrebongie Granite"
85574,"Tobacco Creek Andesite"
85575,"Togari"
85576,"Togo Monzogranite"
85577,"Top Pinnacle Granite"
85578,"Torwood Granodiorite"
85579,"Towamba Granodiorite"
85580,"Toweranna Porphyry"
85581,"Trawalla Granite"
85582,"Trendale"
85583,"Trigalong"
85584,"Tug Sandstone"
85585,"Tulliegorim Granodiorite"
85586,"Twelve Mile Schist"
85587,"Tynemouth Diorite"
85588,"Ungoolya"
85589,"Verdure Andesite"
85590,"Wabudali Granite"
85591,"Walibree"
85592,"Walker River"
85593,"Wallaroo"
85594,"Wandeen"
85595,"Wanneroo"
85596,"Warrak"
85597,"Warrambat Andesite Breccia"
85598,"Warrindi Silt"
85599,"Weaner Vale Granite"
85600,"Whisky Knob Rhyolite"
85601,"Whitbarrow Creek Complex"
85602,"White Crystal Granite"
85603,"Whitewater Creek Granite"
85604,"Why Worry Tonalite"
85605,"Windarra"
85606,"Windover Quartz Monzodiorite"
85607,"Wiridjil Gravel"
85608,"Wog Wog Complex"
85609,"Wollenden Rhyolite"
85610,"Wonomo Granite"
85611,"Woodah Sandstone"
85612,"Woolshed Creek Ignimbrite"
85613,"Woongalee Granodiorite"
85614,"Worcester Granodiorite"
85615,"Wotan Granodiorite"
85616,"Wrens Flat Andesite"
85617,"Wundirgi"
85618,"Yalgatta Granodiorite"
85619,"Yambo Metamorphic"
85620,"Yandilla Volcanics"
85621,"Yanungbi Volcanics"
85622,"Yarraden Schist"
85623,"Yarunganyi Granite"
85624,"Yathella Serpentinite"
85625,"Yellow Waterholes Ignimbrite"
85626,"Yering Granodiorite"
85627,"Yerna Granite"
85628,"Yiddah"
85629,"Yirrkala"
85630,"Yuduyudu"
85631,"Yungkulungu"
85632,"Yurammie Granodiorite"
85633,"Abels Bay"
85634,"Adderley"
85635,"Alabama Diorite"
85636,"Alberton Coal Measures"
85637,"Allanson Sandstone"
85638,"Allara Shale"
85639,"Allendale Metasediments"
85640,"Allyn River"
85641,"Alpana"
85642,"Alton Limestone"
85643,"Ambone Volcanics"
85644,"Amity Aplite"
85645,"Angel"
85646,"Angulmeri Quartzite"
85647,"Anna Plains Sandstone"
85648,"Ant Hill Andesite"
85649,"Arch Creek Limestone"
85650,"Arrabury"
85651,"Atneequa Granitic Complex"
85652,"Attutra Metagabbro"
85653,"Australind"
85654,"Avenall Basic Intrusive Complex"
85655,"Awring Granodiorite"
85656,"Babepercy Volcanics"
85657,"Baghdad"
85658,"Balfes Creek Granodiorite"
85659,"Ballark Conglomerate"
85660,"Bally Knob Volcanics"
85661,"Bandon Grove Limestone"
85662,"Baramine Volcanic"
85663,"Bare"
85664,"Barker Monzogranite"
85665,"Barmedman Granite"
85666,"Barneys Spring Andesite"
85667,"Barratta Granite"
85668,"Barwon Granite"
85669,"Bathampton Metamorphics"
85670,"Baxter Formation (TAS)"
85671,"Bearuroo Dolomite"
85672,"Beasley Creek Tonalite"
85673,"Bellary"
85674,"Ben Nevis Granite"
85675,"Benalla"
85676,"Benda Siltstone"
85677,"Bent Tree Basalt"
85678,"Benwerrin Diorite"
85679,"Berrembea Basalt"
85680,"Bevandale Granodiorite"
85681,"Big Dick Basalt"
85682,"Biggada"
85683,"Billabalong Basalt"
85684,"Billings Granite"
85685,"Bimurra Volcanics"
85686,"Binningup Calcrete"
85687,"Bittali Rhyolite"
85688,"Bletchley Park Volcanic"
85689,"Blisters Swamp Granite"
85690,"Blue Gum Tonalite"
85691,"Boatswain Granodiorite"
85692,"Bobby Dazzler Rhyolite"
85693,"Bocobidgle Conglomerate"
85694,"Bodman Creek"
85695,"Bold Slate Granite"
85696,"Bolgumirri"
85697,"Bonang Granodiorite"
85698,"Bongabinni"
85699,"Boobyalla Granite"
85700,"Boolambayte"
85701,"Boondawari"
85702,"Booth Limestone"
85703,"Boshy"
85704,"Boullanger"
85705,"Bousey Rhyolite"
85706,"Box Bore Granite"
85707,"Brandy Hot Granodiorite"
85708,"Break O'Day Amphibolite"
85709,"Brigooda Basalt"
85710,"Briscoe"
85711,"Brodribb Granodiorite"
85712,"Broken Cart Granodiorite"
85713,"Bromley"
85714,"Brownmore Sandstone"
85715,"Brownrigg Sandstone"
85716,"Brungle Creek Metabasalt"
85717,"Buangor Granite"
85718,"Bugtown Tonalite"
85719,"Bulgeri"
85720,"Bullhead Granite"
85721,"Bullseye Rhyolite"
85722,"Bundycoola"
85723,"Bungaba Coal"
85724,"Bunghara Metamorphics"
85725,"Bunkers Hill Granite"
85726,"Burdekins Gap Basalt"
85727,"Burns Granite"
85728,"Burragenup"
85729,"Butchers Gully"
85730,"Butler Island"
85731,"Byrnes Creek"
85732,"Cableway"
85733,"Cackleberry Metamorphics"
85734,"Calderwood Latite"
85735,"Calypso"
85736,"Calytria Quartzite"
85737,"Camberathunun"
85738,"Cana Creek Tuff"
85739,"Cape Sir John Granodiorite"
85740,"Caranbirini"
85741,"Carbethon Gabbro"
85742,"Carnding Rhyodacite"
85743,"Carne Dacite"
85744,"Cascade Bay Monzogranite"
85745,"Casey Spring Creek Granodiorite"
85746,"Cattlegrid Breccia"
85747,"Challenger"
85748,"Chamberlain Shale"
85749,"Chamouni"
85750,"Charlotte Granite"
85751,"Cheyne Springs"
85752,"Chinty"
85753,"Chulaar"
85754,"Chulcee"
85755,"Churchill Sandstone"
85756,"Cigarette Granite"
85757,"Clemant Microgranite"
85758,"Clytie Cove"
85759,"Coads Hill"
85760,"Cockabutta Creek Sandstone"
85761,"Collingullie Granite"
85762,"Comet Vale Monzogranite"
85763,"Con Bore Granite"
85764,"Condenser Dolerite"
85765,"Connie May Dolerite"
85766,"Coocoowilya"
85767,"Coodravale Granodiorite"
85768,"Cook Microgranite"
85769,"Coolanie Gneiss"
85770,"Coonooer Granite"
85771,"Copeton Adamellite"
85772,"Corner Granite"
85773,"Coulta Granodiorite"
85774,"Counsel Creek"
85775,"Cowleds"
85776,"Crimea Granite"
85777,"Crossleys Tank"
85778,"Crowbar Granodiorite"
85779,"Crowl Creek"
85780,"Cunaloo"
85781,"Dagworth Andesite"
85782,"Dalgaranga"
85783,"Dalkum Microgranite"
85784,"Dalnit Bore Metasediments"
85785,"Danae Conglomerate"
85786,"Darkan Quartz Monzonite"
85787,"Daroobalgie Volcanics"
85788,"Dart River Volcanic Breccia"
85789,"Dartella Volcanic"
85790,"Dartmouth Granite"
85791,"Darts Creek Mudstone"
85792,"David"
85793,"Deep Bore Metamorphics"
85794,"Defiance Dolerite"
85795,"Delambre"
85796,"Denford Granite"
85797,"Deutgam Silt"
85798,"Djigumirri"
85799,"Djilirri Limestone"
85800,"Dockrell"
85801,"Doctor George Granite"
85802,"Dog Trap Creek"
85803,"Dominic Shale"
85804,"Doone"
85805,"Dosey Limestone"
85806,"Double Peak Volcanics"
85807,"Doyle Dam Granodiorite"
85808,"Drinkwater Diorite"
85809,"Dryden Sandstone"
85810,"Duffs Range Granite"
85811,"Dunnsville Granodiorite"
85812,"Durallie Road"
85813,"Eagle Hawk Sandstone"
85814,"Ealbara Rhyolite"
85815,"Eastdale Granite"
85816,"Ebagoola Granite"
85817,"Edmonds Creek Rhyolite"
85818,"Eel Creek"
85819,"Egret"
85820,"Eland Metavolcanics"
85821,"Elsa Sandstone"
85822,"Emma"
85823,"Emu Mill Granodiorite"
85824,"Emuford Granite"
85825,"Erudina Siltstone"
85826,"Euranbene Adamellite"
85827,"Eustace Creek Granodiorite"
85828,"Fabian Quartzite"
85829,"False Bay"
85830,"Fifteen Mile Tank Conglomerate"
85831,"Finch Bay Granite"
85832,"Fingerpost Granodiorite"
85833,"Flores"
85834,"Foelsche Leucogranite"
85835,"Fonthill Sandstone"
85836,"Forestier Claystone"
85837,"Fosters Creek Conglomerate"
85838,"Frances Creek Leucogranite"
85839,"Freyers Metasediments"
85840,"Fullarton River"
85841,"Galloping Creek"
85842,"Ganmain Granite"
85843,"Gap Well"
85844,"Garimala Limestone"
85845,"Gatum Gully"
85846,"Gem Park Granite"
85847,"Germein Bay"
85848,"Giants Den Leucoadamellite"
85849,"Gilded Rose Breccia"
85850,"Glass Hill Sandstone"
85851,"Glen Idol Schist"
85852,"Glennie"
85853,"Golconda"
85854,"Golden Pole Granite"
85855,"Goldsmiths Granite"
85856,"Goona Volcanics"
85857,"Goongerah Granodiorite"
85858,"Goose Hole"
85859,"Gooseneck"
85860,"Goran Conglomerate"
85861,"Gossan Hill"
85862,"Governors Chair Volcanics"
85863,"Grants Patch"
85864,"Greenfield"
85865,"Greybank Volcanics"
85866,"Gundaroo Sandstone"
85867,"Guymer Trachyte"
85868,"Harry Creek"
85869,"Harts Hill Limestone"
85870,"Hathaway Conglomerate"
85871,"Haycock Marl"
85872,"Heathfield West Tonalite"
85873,"Heneage Granite"
85874,"Hennings Tank Tuff"
85875,"Hianana Volcanics"
85876,"Hollanders"
85877,"Hope Vale Granite"
85878,"Horse Pocket Volcanics"
85879,"Hot Spring"
85880,"Hotham"
85881,"Huonfels Rhyolite"
85882,"Idaho"
85883,"Ilappa Metadolerite"
85884,"Immarna"
85885,"Ironhurst"
85886,"Island Road"
85887,"Jackalass Slate"
85888,"Jilleon"
85889,"Jindare"
85890,"Joan Point Sandstone"
85891,"Judy"
85892,"Julago Volcanics"
85893,"Jungle Creek Granodiorite"
85894,"Kallanda Granite"
85895,"Kamilili"
85896,"Kangiangi Clay"
85897,"Kaoota Coal Measures"
85898,"Karalinga"
85899,"Karawina"
85900,"Karikeree Metadolerite"
85901,"Karmoo Quartz Diorite"
85902,"Kataway Mudstone"
85903,"Katunga Dolomite"
85904,"Kendle River Granite"
85905,"Ketchowla Siltstone"
85906,"Kiana Granite"
85907,"Killingworth"
85908,"Kimo Diorite"
85909,"King Gunnia Calc-Silicate"
85910,"Kirkwood Monzogranite"
85911,"Koobaba Granite"
85912,"Kopke Sandstone"
85913,"Kruge Conglomerate"
85914,"Kumina Conglomerate"
85915,"La Villa Igneous Complex"
85916,"Labyrinth"
85917,"Lady Brassey"
85918,"Lakes Road Rhyolite"
85919,"Langi Ghiran Granite"
85920,"Laroona"
85921,"Latan Granite"
85922,"Lauchie"
85923,"Leconsfield Granite"
85924,"Legume Sandstone"
85925,"Leloma"
85926,"Lerida Limestone"
85927,"Lewin Springs Syenite"
85928,"Lindalong Granite"
85929,"Lindsay Flat Microgranite"
85930,"Linley Rhyolite"
85931,"Lissoy Sandstone"
85932,"Little Bird Granite"
85933,"Little Brown Mountain Granite"
85934,"Llandillo Granite"
85935,"Locharwood Rhyolite"
85936,"Logue Brook Granite"
85937,"Lomandra Limestone"
85938,"Long Beach"
85939,"Long Tunnel Metabasic Igneous Complex"
85940,"Lostock Sandstone"
85941,"Lubrina Granite"
85942,"Lugano Metamorphics"
85943,"MacCallor Microgranodiorite"
85944,"Macauley Creek Granite"
85945,"Magpie Creek Limestone"
85946,"Mahony"
85947,"Malita"
85948,"Malley Spring"
85949,"Mallowa Salt"
85950,"Mamberra Andesite"
85951,"Mambray"
85952,"Mammy Johnsons"
85953,"Mandorah Shale"
85954,"Maneater Granodiorite"
85955,"Manfred Complex"
85956,"Mantungula"
85957,"Marboo"
85958,"Marobee Conglomerate"
85959,"Maronan"
85960,"Marooba"
85961,"Marquis Rhyolite"
85962,"Marra"
85963,"Maudoobar Sandstone"
85964,"Mayers Flat Limestone"
85965,"Mayfair Granite"
85966,"McCarthys Granite"
85967,"McGregor Volcanics"
85968,"McIvor River Basalt"
85969,"McLennons Creek Rhyolite"
85970,"McMinns Bluff Granite"
85971,"Meadowvale Granodiorite"
85972,"Memory Cove Charnockite"
85973,"Meringandan Volcanics"
85974,"Merrastone"
85975,"Merriland Tonalite"
85976,"Milbrodale"
85977,"Millchester Creek Tonalite"
85978,"Minbrie Gneiss"
85979,"Mingaletta"
85980,"Mingela Granodiorite"
85981,"Mingo Granite"
85982,"Minnie Point"
85983,"Missouri Basalt"
85984,"Mograni Limestone"
85985,"Moolboolaman Granodiorite"
85986,"Mooramin Granite"
85987,"Moore"
85988,"Mooremount Granite"
85989,"Moorillana"
85990,"Mopata Microgranite"
85991,"Morden"
85992,"Mostyn Vale"
85993,"Mount Boddington Granite"
85994,"Mount Close Chert"
85995,"Mount Dobbie Granite"
85996,"Mount Douglas"
85997,"Mount Field Siltstone"
85998,"Mount Halfway Volcanics"
85999,"Mount Joseph Migmatite"
86000,"Mount Leonard"
86001,"Mount Mantell"
86002,"Mount Mia Serpentinite"
86003,"Mount Newman"
86004,"Mount Newsome Granodiorite"
86005,"Mount Observatory Granite"
86006,"Mount Pike Granite"
86007,"Mount Prince Charlie Granophyre"
86008,"Mount Pudding Basin Granodiorite"
86009,"Mount Rous Microgranodiorite"
86010,"Mount Storth Granite"
86011,"Mount Success Rhyolite"
86012,"Mount Sugarloaf Igneous Complex"
86013,"Mount Thorley"
86014,"Mount Tietkens Granite Complex"
86015,"Mount Troy"
86016,"Mowanjum Sand"
86017,"Mulali"
86018,"Mulgrave"
86019,"Mullum Mullum Sandstone"
86020,"Muloorina"
86021,"Mulya Dolomite"
86022,"Mumbulla Granite"
86023,"Mundadjini"
86024,"Munjena"
86025,"Muntalunga Range Granite"
86026,"Murrawong Creek"
86027,"Murrouli Basalt"
86028,"Myola Volcanics"
86029,"Myrtle Grove"
86030,"Nabberu"
86031,"Namul Dacite"
86032,"Nangee Granite"
86033,"Naringla Granodiorite"
86034,"Narlaby"
86035,"Neva Clay"
86036,"Nibil"
86037,"Nightflower Dacite"
86038,"Noel Micromonzonite"
86039,"Nombiginni Volcanics"
86040,"Nooldoonooldoona Trondhjemite"
86041,"Norholm Sandstone"
86042,"Northcotte"
86043,"Nourlangie Schist"
86044,"O'Briens Monchiquite"
86045,"Old Man Rhyolite"
86046,"Old Timberlight Conglomerate"
86047,"Olsens Granite"
86048,"Ootann Granite"
86049,"Paddock Creek"
86050,"Paluma Rhyolite"
86051,"Paning"
86052,"Peak Vale Granodiorite"
86053,"Perkana"
86054,"Perkolilli Shale"
86055,"Pheasant Creek Volcanics"
86056,"Pi Pi Ignimbrite"
86057,"Piano Gully Granodiorite"
86058,"Pigeon Square Gabbro"
86059,"Pingandy Dolomite"
86060,"Pinnacles Lens"
86061,"Pinnak Sandstone"
86062,"Pocket Dam Granite"
86063,"Point Vivian"
86064,"Polarforschung Granite"
86065,"Pole"
86066,"Poley Cow"
86067,"Policeman Creek Granodiorite"
86068,"Pollard"
86069,"Pontoon Hill Siltstone"
86070,"Porpoise Bay"
86071,"Postman Spur Granodiorite"
86072,"Princess Hills Granite"
86073,"Puddler Creek"
86074,"Puranga Rhyolite"
86075,"Purralili Sandstone"
86076,"Puzzler Granodiorite"
86077,"Quadroy Conglomerate"
86078,"Quinns Basalt"
86079,"Quinton"
86080,"Quondolo"
86081,"Ragged Basin Complex"
86082,"Rast"
86083,"Regency"
86084,"Regina Volcanics"
86085,"Ringwood Park Microgranite"
86086,"Rolfe Creek Schist"
86087,"Rollingstone Granite"
86088,"Rollston Range"
86089,"Rooks River Granite"
86090,"Roseburg Granite"
86091,"Ruddygore Granodiorite"
86092,"Ruins Dolerite"
86093,"Sahara"
86094,"Saint Arnaud"
86095,"Saint Giles Volcanics"
86096,"Sandpiper Sandstone"
86097,"Saxonvale"
86098,"Scrubby Creek Rhyolite"
86099,"Scurvy Creek Meta-arenite"
86100,"Seventy Mile Range"
86101,"Shag Pool"
86102,"Shamrock Rhyolite"
86103,"Shannon Harbour Coal"
86104,"Shotts"
86105,"Shovel Billabong Andesite"
86106,"Siggins Spring"
86107,"Silt Dam Monzogranite"
86108,"Silver King"
86109,"Silver Lake"
86110,"Silver Plains Nephelinite"
86111,"Singleton Basalt"
86112,"Skipping Ridge"
86113,"Snapper Point Sand"
86114,"Soldiers Hill"
86115,"Sorby Dolomite"
86116,"Southern Cross"
86117,"Spa Creek Siltstone"
86118,"Speldon"
86119,"Spondulix Granodiorite"
86120,"Spyglass Andesite"
86121,"Stag Arrow"
86122,"Stannett Creek Gabbro"
86123,"Starlight Granite"
86124,"Steeple Peak Sandstone"
86125,"Steere"
86126,"Stockdale Conglomerate"
86127,"Sues Creek Microgranite"
86128,"Sugar Bag Granite"
86129,"Sullivan Shale"
86130,"Sunlight Creek"
86131,"Superbus Basalt"
86132,"Sweeney Mia"
86133,"Symons Granite"
86134,"Talaveras Rhyolite"
86135,"Tarakan"
86136,"Tararan Melanephelinite"
86137,"Taroborah Granodiorite"
86138,"Tarra River"
86139,"Tarran Volcanics"
86140,"Tarraville"
86141,"Tathra Quartz Diorite"
86142,"Tchintaby Dolomite"
86143,"Tea Tree Granodiorite"
86144,"The Gap Sandstone"
86145,"The Maze Granite"
86146,"Thornborough Andesite"
86147,"Thornton Claystone"
86148,"Three Corner Conglomerate"
86149,"Throsby Granite"
86150,"Thrumster Slate"
86151,"Thundelarra"
86152,"Thunder Egg Rhyolite"
86153,"Thureau"
86154,"Titania Granite"
86155,"Tjingkulatjatjarra"
86156,"Toarra"
86157,"Touchwood"
86158,"Tregony Conglomerate"
86159,"Trident Arm"
86160,"Trooper Creek"
86161,"Truro Tillite"
86162,"Tugalong Limestone"
86163,"Tumberluck Diorite"
86164,"Turrets"
86165,"Uaroo"
86166,"Underbank Mudstone"
86167,"Urdera Granodiorite"
86168,"Victorious Basalt"
86169,"Vincent"
86170,"Vittoria"
86171,"Wadjemup"
86172,"Waganny Dacite"
86173,"Walkandi"
86174,"Walter Williams"
86175,"Walters Range"
86176,"Wangary Gneiss"
86177,"Waroongunyah"
86178,"Warrior Diorite"
86179,"Watch Point"
86180,"Watershed North Rhyolite"
86181,"Watonga"
86182,"Watties Bore"
86183,"Wattle Creek Basalt"
86184,"Waukivory Creek"
86185,"Weedong Sandstone"
86186,"Weismantels"
86187,"Wellesley Chert"
86188,"Wenham"
86189,"Wertigo Granite"
86190,"West Creek"
86191,"Westralia Sandstone"
86192,"Whitlock Conglomerate"
86193,"Whoey Tank"
86194,"Whypalla Granite"
86195,"Wibenduck Limestone"
86196,"Widden Brook Conglomerate"
86197,"Wierah"
86198,"Wildman Siltstone"
86199,"Wilkerboon Conglomerate"
86200,"Wimma Sandstone"
86201,"Windamere Volcanics"
86202,"Windaning"
86203,"Windorah"
86204,"Withnell"
86205,"Woblegun"
86206,"Wolca Granite"
86207,"Womblealla Rhyolite"
86208,"Wongi Basalt"
86209,"Woranga"
86210,"Worral"
86211,"Worthington"
86212,"Wurugoij Dolerite"
86213,"Wyangle"
86214,"Xanten Granite"
86215,"Yadnarie Schist"
86216,"Yan Can Greenstone"
86217,"Yandagooge"
86218,"Yandanunyah"
86219,"Yandruwantha Sand"
86220,"Yarragon"
86221,"Yea"
86222,"Yenberrie Leucogranite"
86223,"Yenda Granodiorite"
86224,"Yokas Microgranite"
86225,"Yulga Tonalite"
86226,"Yunta Well Leucogranite"
86227,"Adnera"
86228,"Airport Creek"
86229,"Ali Curung Granite"
86230,"Alinerta Gravel"
86231,"Amesbury Quartzite"
